-2.203631864648197602e+00,1.699784186614238690e+00,5.348799988941588257e-01,-7.841415643255197354e-01,5.759344186211690086e-01,8.056471764693315940e-01,1.690865990854597822e-01,-2.269095039250173529e-01,8.477746920559323662e-01,-1.284679846506769252e+00,1.659291843914683651e-01,1.939137933425774674e-01,1.484248548170921334e+00,6.432143784023538480e-01,-4.983046037315647103e-01,-7.437805150128291576e-01,5.055019099830916351e-01,4.857343696430533320e-01,-7.711100434185619301e-01,7.092372279526193424e-01
1.730320784528814437e+00,3.244261848295781903e-01,1.201159118954072458e+00,1.667150653687390793e+00,-2.076924359031198097e+00,2.465551854532343157e+00,-4.507466061489668885e-01,-3.537248176765734331e-01,-2.954069988287267634e+00,-3.061177232694758388e-01,2.155268217926409047e-01,-9.088144835060320281e-02,1.416231397195126362e+00,1.094290413957994534e+00,-1.013115597789200129e+00,-3.885687798105056379e-01,1.394605836144785949e+00,7.919003175253856996e-01,-5.840916607204050814e-01,5.129117498653031904e-01
6.375357411044460854e+00,-1.562517095124542899e-01,1.304205597089502788e+00,8.101954295378375193e-01,4.713260432483331597e-01,1.678793901961533219e+00,2.418322533880193081e-01,5.420110271380496059e-01,-2.605867504061703865e+00,-2.879866567099167995e-01,1.720219744055599687e-01,-1.721764771038956532e+00,5.939989962651589517e-01,1.708741091633215747e+00,3.538269513937424837e-01,-1.669872726819400244e-01,-8.366804808164318707e-01,-1.264607037478967522e+00,1.622659502439380286e-01,-3.061389675879291894e-01
1.541514188072390601e+00,-3.856619346263008730e+00,1.100838579690448960e+00,2.118908741950254804e+00,-2.495904906927455258e+00,8.931887783186680252e-02,-6.755414704118065661e-01,-1.757132737220933327e+00,-1.897772533639373316e-01,-5.829194200022200789e-01,-3.481149258618047027e-01,-1.403035455536456810e+00,1.069303977654147531e+00,1.092997199142319076e+00,1.172707831104160686e-01,-3.700758735229621177e-01,-1.898916523276288071e-01,2.917654320785564304e-01,6.266317499985079031e-01,6.662565218738270012e-02
-6.237759691749453217e-02,-2.899088605307581723e+00,8.414142028140306762e-01,2.894192799337202970e+00,-1.774234005980226181e+00,1.008826041305323357e-01,-1.386572668888018001e+00,-2.758873874255006187e-01,7.108238072180167455e-02,-1.885186844978981036e+00,-7.935655804729687679e-01,1.791624110897589439e-01,-1.666646556782632460e-01,-6.174661997785809708e-01,5.964711679997908300e-01,1.536596804546654094e-01,2.370238126600455672e-02,8.728500820232525104e-02,-7.841306944723064332e-01,-2.706838131491727584e+00
-1.776966126439018245e-01,4.554365569192093233e+00,2.195322394122837029e+00,4.248237016584994197e-01,-1.265158497240983504e+00,-3.203147861156498966e-01,-3.438273544430214268e-01,2.503732168564911653e+00,1.120315569495881070e-01,2.918513346242488926e-01,-1.717290658478089149e+00,5.931568672734384151e-01,-1.144049611444773795e+00,1.067742629411227995e+00,4.916316647702779763e-01,-2.607180401159569505e-01,8.639555010201785956e-01,5.322801807098894722e-01,3.090562326738369170e-01,-6.051105328115384818e-01
-7.522520886411797614e-01,-1.453197199945164497e+00,-8.620942237427197119e-01,2.966350459644310877e+00,8.948803305653396656e-01,-1.691530139707714708e+00,-1.563134382637707764e+00,1.807826560532176385e+00,-1.705635992597087425e+00,-2.586711816684620358e-01,-3.775059174916915450e-01,8.692458855264024731e-01,-7.188922654842930249e-02,5.923139608490289865e-01,-4.026396141393887018e-01,8.414329520588051947e-01,-3.175863707413780213e-01,-9.164079437845387699e-02,-2.614755575822784173e-01,4.678481022070817841e-01
6.208354532575074636e+00,-1.324211040728491717e+00,-8.628844704603770843e-01,-2.321010741902212793e+00,-2.073902300613920779e+00,4.232664289956244441e-01,1.636483108060623026e+00,-1.884623775184963157e-01,-1.259590504692115642e+00,1.225924625587536676e-01,1.089535543063605116e+00,-2.597918932271803816e-01,-8.163186570838103506e-01,1.428752827340043163e+00,-2.278840452979860598e-01,7.121909662945862252e-01,2.338635366609465582e-01,2.909112957480275430e-01,8.192024766303115380e-01,-7.514977522942158095e-02
6.613080161431851067e+00,-2.544248042033151691e+00,2.536171202771395627e+00,-1.037091741118470134e+00,1.704689749545009958e+00,2.062370864736251808e-01,1.323880840413715676e+00,8.287122425217242627e-01,-1.817403088582838055e+00,1.874186377291816363e+00,9.530197152835721830e-02,-2.501694182008653566e-01,-1.336935996582491737e-01,2.248722205887708214e-01,4.567020572875151174e-01,1.687781879089338133e-01,4.393737672243747672e-01,-7.375085291892218009e-02,1.110464042627584691e+00,1.996251250642042674e-01
7.910097769199827544e-01,-1.373372657552798470e+00,-7.883915013100105673e-01,4.206016979241661957e+00,1.238608839068692458e+00,-2.011717377501130721e-02,-2.320901471455198983e+00,2.224571796484014374e+00,-3.105632022475189880e-01,-9.624756444481254170e-02,-2.246394481717724823e+00,-3.622381463406713631e-01,8.315165487486838591e-01,-7.021899574960560608e-01,-3.411542486689674858e-01,8.029550566835559344e-01,-5.396418854251713304e-01,-4.651821043975136738e-01,-2.839557917059759573e-02,1.315877539848558264e+00
-7.237467752178513569e-01,3.833855152274420058e-02,-3.322628382550907311e+00,2.561974958172257288e+00,1.723639376354976438e+00,1.326025840253948207e+00,3.273036532256733133e-02,-2.469268893839547396e-01,5.818634280019834293e-01,-6.210449825918903377e-01,2.145392409694770297e+00,4.935395793447528989e-01,-1.070062901009365408e+00,-2.223944860988519512e+00,-7.852864212368733388e-02,-2.105087267136181717e-01,-2.527371434869707945e-01,-1.414326696170911335e+00,5.293225524803912840e-01,-7.490109091192150848e-01
-2.485145399281654566e+00,-2.459186624345170546e+00,1.011918290361854128e-01,-1.308829415013832209e+00,5.009636547731726175e-01,3.156644848753576760e+00,-1.600310583907788020e+00,8.473917545358296000e-01,5.041916348125149439e-01,-1.557296860520501758e-01,-9.886194262548797518e-01,5.533859718488448598e-01,-5.888316627687506521e-01,9.373822493257262245e-01,-7.480001555146984504e-01,8.952405850560373191e-01,-9.355244899983783391e-01,3.904650668722407791e-02,1.930402669471803778e-01,5.593790222350835117e-01
9.172553650129487979e-01,-2.360621216090079688e+00,1.827225416845185357e+00,2.761141255596768929e+00,-3.568709122560942859e+00,-1.054463008372249266e+00,4.799644515442431231e-02,7.001013613336032337e-01,7.870264805927604801e-01,-5.595994490772198127e-01,9.913623474176568307e-01,-1.021295761738336028e+00,-3.344317785535917409e-01,1.166585445590035741e+00,1.590135561391158858e-01,-1.894564842737478827e+00,-1.664118644293578198e-01,7.553270265753833090e-01,7.960069896270950685e-02,6.135146575942564962e-01
3.357259476593700054e+00,2.427466578741707348e+00,-2.647913074648495790e+00,-1.684907673319249177e+00,-1.237426682010182910e+00,8.549720489412284685e-01,1.617612291332928054e+00,-2.981214782222768811e+00,3.372789931823457765e-01,6.501973448950699730e-01,-8.879277407827426138e-01,4.256431915227045781e-01,1.690453098208333005e+00,-2.048729148215171214e-01,1.012465464618742317e+00,-6.136366023174980588e-01,5.299526479093890075e-01,-4.838458525270162291e-01,1.745854556699993232e+00,-8.307980979697464630e-01
-2.863419842662779935e+00,8.804736744422424488e-01,1.088002922390918892e+00,-2.079896458956980165e+00,-1.184375613030237195e+00,6.560842903273260696e-01,9.476872207345935495e-01,-4.980929668215535733e-01,-1.298645732375539319e-01,-1.525969896183088925e-01,-8.181493571726790662e-03,1.069890049245320496e+00,-1.014764580521983373e+00,-4.207220489021182286e-01,1.156520376359422952e+00,5.224962589092020382e-01,4.327072516706339522e-01,3.279064767807718384e-01,-1.069276926213121037e-01,-3.002942947268133055e-03
-1.795855221194292417e-01,3.074037491832027236e+00,1.213415040420925628e+00,-1.290385316460145093e+00,-2.912595480180401597e-01,-3.009215483880733899e-02,-9.667638815134534935e-01,-4.780586158138903086e-01,-2.722105591428700122e-01,2.633801188044755937e-01,1.835431774003029315e-01,1.642681771285402492e+00,-4.892957600413369579e-01,-4.413847241436438806e-01,7.586039939295239343e-01,-5.349982777703505415e-02,-2.586182354351239665e-01,9.859215115656017048e-02,-1.395409607690892839e+00,-2.090611346332421905e-01
3.103911812225217837e+00,-7.032465777031502406e-03,-3.730703988388290870e+00,1.161246302090360505e+00,-1.155984081079316494e+00,-3.676107278626458696e-01,-7.917756815771712642e-01,-2.696967712879917989e-01,1.051981701997907859e+00,-3.725593504356042307e-01,1.686296294759305203e-01,-6.547201350318453406e-01,4.900529483195938396e-01,1.564712638006648282e+00,-4.461185932402091936e-01,-5.926170376129566986e-01,-1.698773314258041678e+00,-6.447570086279439394e-01,3.522682306137279729e-01,-8.623804180960054078e-01
1.661282418997019672e+00,2.581907690843818770e+00,-2.499961534495178217e+00,5.671455751214440205e-03,1.832787356689179470e+00,1.160259800935544927e+00,8.355609070208297462e-02,-3.932819604566093474e-01,8.475886691948940621e-01,2.043175421808387515e+00,2.349950813351532108e+00,-9.041817635293933897e-01,8.664122593037205666e-01,-9.714857188632423091e-01,4.088278307026684266e-01,-9.844543025220546806e-01,4.792121661217560447e-01,7.196791609499275655e-01,1.414080711558411974e+00,-7.321310683999874280e-01
-1.272711035137733093e+00,1.430618077997799498e+00,2.340394728891565190e+00,-8.117141191517464049e-01,1.042286630057383201e+00,-1.477904124297937383e+00,-1.819648349929433861e-01,-2.559132521184496412e+00,7.663941307117954072e-01,6.238990921267062451e-01,-1.080771936653918353e+00,1.973194014037865096e-01,7.878984417780288130e-01,7.423134208144496204e-01,-3.594539755884024745e-01,-1.529587113884666616e+00,-9.414072739008687574e-01,-9.916606897994697523e-01,-1.297111594279116487e+00,7.564329066908214161e-01
-1.739485658322135642e+00,2.330054451221550416e+00,2.122576908778453841e+00,-3.284321670137438920e-01,-2.226916714368151862e+00,1.350397195802228945e+00,-1.136883843695880580e+00,6.757907344203699651e-01,4.154385644838003849e-02,-9.036461970501287466e-02,8.189701106200346359e-02,1.424368035551978551e+00,-2.069925964818387643e-01,2.374002666276142648e-01,3.470050938205790358e-02,-1.209765959675550145e-01,6.777032184758281508e-01,-5.724690999377718414e-01,-1.864175745282348196e+00,7.312559896640219437e-02
2.771293402328133038e+00,-3.874098859755993107e+00,9.954556724965880621e-01,4.975228660785973922e+00,-1.599040640365017252e+00,2.437835663778397333e+00,1.532458547340815214e+00,-4.260756589743830980e-01,1.558594187646311635e+00,9.056509362428738497e-01,-6.669305100122239205e-01,-5.208194613108472204e-01,-6.405584145213008007e-01,9.641838010916357060e-01,6.725134748341599078e-02,-4.911575543772754571e-02,-1.173355593244399087e+00,4.477315572174193070e-01,2.636031789353250887e-01,-2.474883443193637844e-01
6.314422813031047355e+00,8.029602949468297446e-01,-2.849155696803629567e+00,-2.653967871687684443e+00,-1.604656830889710895e+00,9.762324903484975724e-01,2.277541372407555220e-01,-8.359759666988331173e-01,8.097528044318096363e-01,3.037348765149495700e-01,1.445979460171278007e-02,7.739100224138141249e-01,-6.516924508780626013e-01,4.927900758739554576e-01,-2.198310738603426628e+00,-4.731071419181648308e-02,8.827190497380543732e-01,5.248872529404696730e-01,-4.682193712509969408e-01,2.962081630036735302e-01
-8.258896611941015653e-01,-1.298575068226689000e+00,3.271533270728212983e+00,1.678429681537213058e+00,1.136105720966516186e+00,-5.863596837686060326e-01,1.077253296720830367e+00,-9.513852687699127231e-02,1.139170819596173834e+00,1.908080493921438636e+00,9.185392530528347921e-01,-7.471218835512896117e-01,-1.677289926875968451e+00,-1.895986895501308167e+00,2.488165713601672435e-01,-2.637159495597644621e-01,1.196514853563715119e+00,7.709595308672024805e-01,-4.548944224643087786e-01,6.758119597963159197e-01
-1.189689711532468941e+00,-9.366029568714898668e-01,-1.293281650621306733e+00,8.562873918720723676e-01,-1.555968095855098765e+00,7.878614807774908524e-01,-3.589392297985748437e-01,5.529088627259267502e-02,-1.635501929583303149e-01,-1.930312767510614647e+00,4.687065188912936664e-02,-1.263893062937375911e+00,5.791503938132882418e-02,-6.625381523619361390e-01,1.069819686581007900e+00,2.152850490562019659e-01,1.018332396639809179e-01,-7.767915846915809386e-01,-1.720147336153911910e+00,-1.042424063802779743e+00
-1.284832033109071681e+00,-6.841818779014018359e-01,-1.190435700130513114e-01,-1.079580133928295382e-01,-2.446989777068611094e+00,8.650183574361544059e-01,1.316307831796232453e+00,-9.392058332208744198e-02,-1.159266171615024099e+00,-4.217699666246499945e-01,2.846755794673447304e-01,4.821960487262079154e-01,9.339575855414379291e-01,-1.246974637052655099e+00,1.684769161286762573e+00,6.485328218442377723e-01,1.246147296608126842e+00,1.426419564786231886e+00,-1.218964509056566392e+00,-4.631445632616096320e-01
-1.088659712568242482e-01,-3.507862302327423354e+00,1.652512507306266532e+00,2.201691675833799433e+00,-7.578141424804616388e-01,-1.839363672268409466e+00,-1.098032861828292628e+00,-1.887609720126701252e+00,-2.337810285113713082e-01,-6.379877407333162109e-01,-1.077924919685159244e+00,3.371572159900269039e-01,-4.052448828044887263e-01,3.894351067065816019e-01,-5.721443434970443498e-01,-8.103458267367936729e-01,-1.445658692691943692e+00,4.857419836391890233e-01,-3.541729402651636605e-01,-1.983570899819966649e-01
-3.593354311721062455e+00,-5.782104700507780803e-01,-3.504154408026229905e-01,-2.969617158941266322e+00,4.353877942347321728e-01,3.426466233253604443e-01,-1.105725334718077990e+00,-1.821407016304760484e-01,2.322695287595159808e-01,5.934397463658733773e-01,1.736906810447745309e-01,-3.601502273797262399e-01,-4.966394875045083979e-02,3.236234126121330101e-01,7.063867556827058136e-01,-6.329720880246392234e-01,-5.646096213804362440e-01,-3.053981235652277193e-01,-2.364658982824002220e-01,-2.178571516126150964e-01
2.871873975111956856e+00,4.879209399646454948e+00,-1.093355642410186457e+00,1.299586773484901370e+00,-4.524425351549253849e-01,1.412669540998042317e+00,9.365256522842119180e-01,7.850223667459940713e-02,-1.414475381953718969e-01,-2.400377553731702085e-01,-2.232473543968064578e-01,2.869685608084243444e+00,4.367635520403699845e-01,-5.179187159382898642e-01,-7.105236079681408468e-01,7.338385997665959337e-01,-1.395169131677068908e+00,-6.808862734825630314e-01,1.946526196112928486e-01,-5.834245565881543971e-01
2.451157530765630810e+00,1.860140699472743187e+00,-3.469626637487746912e+00,7.237892593032083655e-01,-1.241988106324791952e+00,-3.581018836938131000e-02,-5.190855330578982851e-01,-2.406230290359669954e+00,3.529566465437434353e+00,-4.632885934217205737e-01,-4.060296902068288305e-01,-4.148425265640696136e-01,-1.695892403224620759e+00,3.419457994056063210e-01,-1.531494924106901356e+00,-8.996467521170782300e-01,1.348409759811449504e+00,-1.960129348569777052e+00,2.397860616173921045e-01,-2.396434149395345811e-02
3.304529686405058175e+00,-1.869107233328103801e+00,-1.299559190161472255e-01,-3.331145211698022912e+00,7.908475885283764439e-01,-2.425813532062695899e+00,1.070843170836380365e+00,1.099249908769812878e+00,2.218258243017082076e+00,7.663030090091035307e-01,5.616861792301965917e-01,1.197971846870681256e+00,4.396939835687294629e-01,-1.992469197463762720e+00,8.182565590747705730e-01,1.214593448911623019e+00,-7.656042148373155554e-01,-2.376835744352056856e-01,3.153797618946672654e-01,-1.310046129049629859e-01
-2.662210863442525888e+00,1.009483322327979993e+00,-2.873773056046762253e+00,2.234383716272617892e+00,8.225864509908755728e-01,-3.015027237147974049e+00,1.091146585121802515e+00,7.336298239263862042e-01,-3.965506365118524057e-01,5.863857529763479848e-01,4.471136221141761014e-01,1.803484032979565832e+00,7.466279736372379849e-01,1.148205008111932823e+00,-3.512724600282950416e-01,1.603693088509843684e-02,-2.134579918606360760e-01,7.335878733573963917e-01,1.937205472294504516e-01,-8.194338690853935070e-01
-3.284335256203822606e+00,-3.782169949827317024e-01,-1.549466527641547797e+00,-8.446992370723475085e-01,1.236828846042016039e+00,-2.368428750566694774e+00,1.495308524405412898e-01,-1.290999227034227648e+00,-8.524020292175907842e-01,-2.831330357952980270e-01,9.355407435946561101e-01,1.138416134443321626e-01,7.832157227766921581e-01,4.163663828840291625e-01,-3.419444570631255953e-01,1.988946264607336367e-01,6.502760315847738726e-01,-2.070305202704439754e-02,2.478043094940780011e-01,3.446192944473796538e-01
2.620071023252616427e-01,3.374653981717352202e+00,-8.247538467005379736e-01,-1.862936078249109562e+00,-1.543722213452132230e+00,1.648660701409162543e+00,1.612376279231032550e+00,-1.580965808278893825e-01,-3.937734829298948913e-01,1.067285036320359204e+00,-2.539189410768535993e+00,-1.904359262303881195e+00,-7.166463967169814375e-02,-5.983945250493405421e-01,-7.391420088688961387e-01,1.717124346751372155e+00,1.479648318980406607e+00,6.036024844316565385e-01,-3.305978544940453845e-01,2.860029116770014257e-01
-9.386587445012336550e-01,2.413232920792362624e+00,1.586984051918952199e+00,1.710507742477229476e+00,-1.845795046689477026e+00,5.188957086079715175e-01,2.524146653199354606e+00,-2.471399741996869626e+00,-1.978716057214973678e-01,-6.265207895442495012e-01,1.775916028678524938e+00,7.732828709862213934e-01,-8.728094486350785886e-01,-7.423173065237484991e-01,1.374980455604571494e+00,1.605776715893220574e+00,-5.773212828750300396e-01,1.243798732657936529e-01,3.837941357757003180e-01,6.479010792945251174e-01
3.455144972833953942e-01,2.194503531764102622e+00,2.402189294719324700e-02,2.431786499935500334e+00,1.313215171575375928e+00,7.958570795449477764e-01,-4.509860540943710361e-01,4.438540441994719976e-01,4.756529025107449904e-01,1.224925281241748376e+00,1.105146901777105617e+00,1.346652824501990864e+00,-3.084843158776205740e+00,-1.270960790319642653e-01,2.156486324902517016e+00,9.592355812179217400e-01,1.170965564094701150e-01,-1.501453482564349962e+00,-1.249533496717034398e+00,-3.164392157283064250e-02
-7.819627847839829560e-01,-6.129147699813182193e-01,1.056203457179521799e+00,1.437789164318354684e+00,-2.617753643980603506e+00,-1.974725486087730353e+00,-3.151439898646892224e-01,9.396007093667206878e-01,8.668930797293998847e-01,-9.260336194080043271e-01,1.658692833783111054e+00,-8.134161047682272327e-01,-8.811612706291165331e-01,7.448076188965574440e-01,1.688444149588092802e-01,-8.099389030037988935e-01,4.095875323617602648e-01,1.302377314104030681e+00,-1.139362683505713791e+00,1.230440556533792140e+00
-6.608276697820838486e-01,-1.357021614855566938e+00,2.131789247721919800e+00,5.867587876605901975e-01,-1.622869602501018305e+00,-9.698990869476129539e-01,-1.612777075987726905e+00,1.199540847861172210e+00,1.391714061472348052e-01,-2.824512751188241189e-01,1.489817461797428244e+00,3.363289224541848310e-01,-9.934177888623183517e-01,-2.132691485285511390e-01,1.012112534539451048e+00,1.075612558136167796e-01,1.179831087198305983e+00,4.796259272973941168e-01,1.294697335418050432e+00,4.379441123443421624e-01
-3.289518067975251148e-01,2.660120109133112809e+00,2.026047009249552833e+00,1.028547793031758584e+00,-1.544551547281045878e-01,6.482817442933613838e-02,6.080339069677362929e-01,-1.197709393245951492e+00,-1.719325541992907436e+00,-1.301777005156729894e+00,1.421042286121588782e+00,-3.209500683070590776e-01,1.054866992291050076e+00,-1.564023211816678138e+00,-1.446155470135577215e+00,9.401185317196179836e-02,3.376013433608722192e-01,-8.846313918822109601e-01,5.758990674894434170e-01,7.271473753813425533e-01
-2.327115402248716991e-01,3.653661549613210102e+00,6.627011816131864741e-01,4.754010596272217892e-01,1.236394980829665036e+00,-1.884068324229868585e+00,2.484703922934246467e+00,1.049542126871543690e+00,3.653972713926576521e-01,-1.362997307728851304e+00,-1.752020110425843713e+00,-4.243266559299150309e-01,-9.100535104901703587e-01,1.856841940754083708e-01,-1.106509951783441359e+00,-1.696545560450638979e+00,1.770137151223014627e-01,-8.863888327625162322e-01,2.219976033057882991e-01,4.129174893174790140e-01
-3.752010594485133410e-01,1.230889889453950836e+00,3.568696422176053096e-01,-6.870914836046086993e-01,-2.199964123668977756e+00,-1.157197911625063691e+00,2.732148715494267521e-01,-1.095059624347475280e+00,-3.905499359748451638e-01,-1.405751356696683052e+00,4.504608477247378229e-01,6.613455586459185409e-02,-1.522557790603738637e+00,2.626028303715903789e-01,1.986838034421104515e+00,5.846596755308151039e-01,4.236760442840934449e-01,8.713097451867457544e-01,6.863565138423797229e-01,1.588155762048398367e+00
2.701628158369499655e+00,2.027091662534751038e+00,-4.224434642606272661e+00,1.405914601645304129e+00,7.925257736839379508e-01,1.472542911628912154e+00,-3.091373791186462050e+00,-1.895455190692936442e+00,1.793178970905336289e+00,7.889890365177784082e-01,1.100194462814516605e+00,-7.522644789872370286e-01,-1.235311161341879488e-01,-2.109132219512258599e-01,-1.703439436175850696e+00,-7.663250400825061433e-03,5.505966287484412858e-01,-4.197945177937601469e-01,1.829493419492138839e+00,-3.466137577670082570e-01
2.348139499574067202e+00,8.968095179541020201e-01,-2.219908259841000042e+00,3.074942637293175629e+00,9.031141194392633409e-01,2.358164926439203946e+00,-1.207152290030400810e+00,-1.472067174088904418e+00,1.974434793058205406e-01,9.529174361400583049e-01,-1.007584631515382780e-02,-1.294624142469422257e+00,-7.706142875876484943e-01,2.050775984240675587e-01,6.344811728434843756e-01,-1.538926393466971687e+00,9.064478944319684928e-01,2.500196123532140824e+00,6.728183033062467011e-01,-3.134646327790753251e-01
1.229415775912626740e+00,-3.032478335082839482e+00,-1.839714139390621062e-01,2.680751056885875894e+00,-3.684070790289461605e+00,1.123611850848687393e-01,4.222138558298588196e-02,3.760429457196988734e-01,-1.121191878185288232e-01,-1.798167883296499570e+00,-3.980594834064008491e-01,5.874048420410217242e-01,-8.330768165812866277e-01,-4.004145904845999304e-01,1.739718557512081598e-01,-3.650566605476305848e-01,8.897210327015236953e-01,-1.270179230162913342e+00,-2.282793868369583923e-01,-7.875655817311509876e-01
3.640280882117550298e+00,-6.195484426249172616e-01,2.351735841873752175e+00,-1.205231330884043439e+00,2.158848585967894085e+00,-5.799743194618690589e-01,1.654575061795112156e-01,5.681766954568959749e-01,-2.722069345716751076e+00,2.350864912592321332e+00,1.217215251793526631e+00,-4.452789706351801824e-01,9.796870602723985189e-02,5.207235438588057042e-01,-3.314076563877024206e-01,-6.549716114499107844e-01,5.976224262421335753e-01,-1.493630821718231694e+00,1.257630622695611322e+00,4.893864035112534955e-02
-3.924953724258732457e+00,-1.161461004090748483e+00,-1.889153063004114452e+00,-9.643151721456846293e-01,4.529453660528854897e-01,-1.458834328500228539e+00,1.466200664164991174e+00,-4.871391258326186469e-01,-4.179331066451443255e-01,2.023416463319483716e-01,-2.004091870541872822e-02,-1.577796082931065325e+00,-1.147981629403774656e-01,2.606423954510563856e-01,-3.958969530142156801e-01,5.452753227504198996e-01,3.103287646329417337e-01,-4.201063194538655066e-01,-2.134998041702837468e-01,5.140307692600284972e-02
4.378385733324468454e+00,-1.506540653304136335e+00,8.803969525560663145e-01,-1.359043822805095392e+00,5.277431019882276253e+00,1.702972760461802793e+00,1.925424286711358013e+00,1.640736302356612830e+00,-2.189690306214666510e-02,-3.117697800159886512e-01,-1.516408893797701385e+00,1.121334979135824472e+00,2.205766742689848847e+00,1.034242116130100753e+00,1.949443665722660146e+00,1.241653914999606201e+00,7.544103278441949278e-01,4.770461349531247008e-01,-6.970323183304694137e-01,7.811195544499048848e-01
